<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.12.14	23:48:00	1.09923	1.09932	1.09923	1.09930	15	0	8
2023.12.14	23:49:00	1.09929	1.09929	1.09924	1.09925	22	0	9
2023.12.14	23:50:00	1.09929	1.09930	1.09919	1.09924	20	0	8
2023.12.14	23:51:00	1.09924	1.09930	1.09918	1.09918	41	0	6
2023.12.14	23:52:00	1.09918	1.09924	1.09918	1.09923	36	0	8
2023.12.14	23:53:00	1.09919	1.09923	1.09918	1.09919	24	0	8
2023.12.14	23:54:00	1.09919	1.09919	1.09907	1.09911	49	0	8
2023.12.14	23:55:00	1.09904	1.09905	1.09898	1.09902	23	0	4
2023.12.14	23:56:00	1.09902	1.09908	1.09902	1.09908	17	0	10
2023.12.14	23:57:00	1.09907	1.09913	1.09903	1.09911	51	0	10
2023.12.14	23:58:00	1.09911	1.09916	1.09910	1.09915	25	0	8
2023.12.14	23:59:00	1.09917	1.09924	1.09916	1.09917	15	0	9
2023.12.15	00:00:00	1.09918	1.09918	1.09918	1.09918	1	0	25
2023.12.15	00:01:00	1.09900	1.09924	1.09900	1.09912	4	0	15
2023.12.15	00:02:00	1.09911	1.09925	1.09902	1.09913	6	0	33
2023.12.15	00:03:00	1.09913	1.09913	1.09898	1.09910	5	0	57
2023.12.15	00:04:00	1.09910	1.09910	1.09910	1.09910	1	0	59
2023.12.15	00:05:00	1.09914	1.09935	1.09914	1.09935	2	0	16
2023.12.15	00:06:00	1.09929	1.09929	1.09914	1.09915	7	0	21
2023.12.15	00:07:00	1.09915	1.09942	1.09915	1.09936	4	0	28
2023.12.15	00:08:00	1.09936	1.09936	1.09901	1.09906	11	0	29
2023.12.15	00:09:00	1.09905	1.09912	1.09905	1.09912	2	0	22
2023.12.15	00:10:00	1.09912	1.09917	1.09906	1.09906	4	0	11
2023.12.15	00:11:00	1.09906	1.09915	1.09906	1.09915	2	0	13
2023.12.15	00:12:00	1.09915	1.09916	1.09913	1.09913	4	0	12
2023.12.15	00:13:00	1.09913	1.09913	1.09894	1.09901	18	0	21
2023.12.15	00:14:00	1.09901	1.09914	1.09886	1.09914	20	0	29
2023.12.15	00:15:00	1.09914	1.09919	1.09856	1.09860	16	0	29
2023.12.15	00:16:00	1.09895	1.09931	1.09895	1.09928	15	0	29
2023.12.15	00:17:00	1.09927	1.09927	1.09866	1.09885	14	0	29
2023.12.15	00:18:00	1.09882	1.09925	1.09882	1.09912	31	0	29
2023.12.15	00:19:00	1.09917	1.09921	1.09909	1.09921	19	0	29
2023.12.15	00:20:00	1.09924	1.09924	1.09915	1.09917	18	0	11
2023.12.15	00:21:00	1.09916	1.09917	1.09901	1.09902	8	0	21
2023.12.15	00:22:00	1.09894	1.09916	1.09894	1.09901	5	0	12
2023.12.15	00:23:00	1.09901	1.09905	1.09895	1.09905	7	0	29
2023.12.15	00:24:00	1.09897	1.09908	1.09897	1.09908	4	0	29
2023.12.15	00:25:00	1.09906	1.09908	1.09899	1.09908	8	0	29
2023.12.15	00:26:00	1.09905	1.09911	1.09899	1.09910	6	0	29
2023.12.15	00:27:00	1.09917	1.09917	1.09898	1.09916	9	0	24
2023.12.15	00:28:00	1.09917	1.09917	1.09901	1.09907	19	0	29
2023.12.15	00:29:00	1.09910	1.09915	1.09901	1.09912	7	0	29
2023.12.15	00:30:00	1.09908	1.09914	1.09907	1.09911	11	0	27
2023.12.15	00:31:00	1.09913	1.09922	1.09912	1.09922	8	0	27
2023.12.15	00:32:00	1.09920	1.09937	1.09920	1.09926	13	0	27
2023.12.15	00:33:00	1.09922	1.09927	1.09922	1.09926	9	0	27
2023.12.15	00:34:00	1.09918	1.09928	1.09915	1.09925	19	0	27
2023.12.15	00:35:00	1.09924	1.09925	1.09923	1.09925	6	0	27
2023.12.15	00:36:00	1.09925	1.09925	1.09914	1.09925	6	0	27
2023.12.15	00:37:00	1.09925	1.09925	1.09923	1.09925	8	0	27
2023.12.15	00:38:00	1.09915	1.09927	1.09913	1.09926	13	0	27
2023.12.15	00:39:00	1.09927	1.09927	1.09904	1.09904	12	0	27
2023.12.15	00:40:00	1.09910	1.09922	1.09904	1.09920	16	0	19
2023.12.15	00:41:00	1.09920	1.09924	1.09920	1.09922	9	0	27
2023.12.15	00:42:00	1.09922	1.09924	1.09921	1.09921	8	0	27
2023.12.15	00:43:00	1.09924	1.09924	1.09920	1.09921	5	0	19
2023.12.15	00:44:00	1.09912	1.09921	1.09905	1.09921	6	0	27
2023.12.15	00:45:00	1.09906	1.09921	1.09906	1.09921	2	0	27
2023.12.15	00:46:00	1.09922	1.09922	1.09906	1.09921	6	0	27
2023.12.15	00:47:00	1.09921	1.09928	1.09917	1.09928	11	0	27
2023.12.15	00:48:00	1.09928	1.09928	1.09904	1.09913	16	0	27
2023.12.15	00:49:00	1.09912	1.09918	1.09912	1.09918	5	0	27
2023.12.15	00:50:00	1.09915	1.09925	1.09915	1.09922	11	0	27
2023.12.15	00:51:00	1.09932	1.09932	1.09917	1.09923	11	0	26
2023.12.15	00:52:00	1.09916	1.09923	1.09915	1.09923	7	0	27
2023.12.15	00:53:00	1.09916	1.09923	1.09916	1.09923	2	0	27
2023.12.15	00:54:00	1.09916	1.09923	1.09916	1.09922	11	0	27
2023.12.15	00:55:00	1.09920	1.09921	1.09902	1.09907	24	0	27
2023.12.15	00:56:00	1.09909	1.09910	1.09902	1.09902	15	0	25
2023.12.15	00:57:00	1.09902	1.09909	1.09902	1.09906	12	0	16
2023.12.15	00:58:00	1.09907	1.09907	1.09903	1.09904	16	0	27
2023.12.15	00:59:00	1.09905	1.09914	1.09903	1.09913	18	0	27
2023.12.15	01:00:00	1.09912	1.09921	1.09904	1.09921	21	0	12
2023.12.15	01:01:00	1.09921	1.09921	1.09906	1.09910	15	0	11
2023.12.15	01:02:00	1.09910	1.09911	1.09902	1.09910	24	0	11
2023.12.15	01:03:00	1.09913	1.09917	1.09910	1.09917	8	0	4
2023.12.15	01:04:00	1.09914	1.09915	1.09913	1.09915	6	0	14
2023.12.15	01:05:00	1.09915	1.09917	1.09914	1.09916	7	0	11
2023.12.15	01:06:00	1.09917	1.09917	1.09913	1.09917	3	0	11
2023.12.15	01:07:00	1.09905	1.09905	1.09901	1.09901	9	0	6
2023.12.15	01:08:00	1.09902	1.09902	1.09896	1.09902	5	0	6
2023.12.15	01:09:00	1.09902	1.09902	1.09896	1.09902	6	0	6
2023.12.15	01:10:00	1.09902	1.09906	1.09902	1.09906	5	0	11
2023.12.15	01:11:00	1.09907	1.09911	1.09895	1.09906	26	0	11
2023.12.15	01:12:00	1.09905	1.09912	1.09895	1.09896	26	0	6
2023.12.15	01:13:00	1.09896	1.09919	1.09896	1.09919	18	0	11
2023.12.15	01:14:00	1.09921	1.09921	1.09909	1.09920	15	0	11
2023.12.15	01:15:00	1.09922	1.09924	1.09919	1.09924	22	0	8
2023.12.15	01:16:00	1.09925	1.09927	1.09918	1.09922	32	0	8
2023.12.15	01:17:00	1.09923	1.09927	1.09918	1.09925	37	0	8
2023.12.15	01:18:00	1.09926	1.09929	1.09921	1.09921	32	0	8
2023.12.15	01:19:00	1.09923	1.09928	1.09922	1.09927	23	0	8
2023.12.15	01:20:00	1.09926	1.09928	1.09922	1.09927	21	0	8
2023.12.15	01:21:00	1.09928	1.09929	1.09926	1.09927	18	0	8
2023.12.15	01:22:00	1.09924	1.09933	1.09923	1.09928	19	0	7
2023.12.15	01:23:00	1.09929	1.09932	1.09927	1.09932	15	0	8
2023.12.15	01:24:00	1.09929	1.09933	1.09928	1.09932	8	0	8
2023.12.15	01:25:00	1.09936	1.09950	1.09936	1.09950	22	0	8
2023.12.15	01:26:00	1.09951	1.09953	1.09947	1.09949	18	0	8
2023.12.15	01:27:00	1.09948	1.09949	1.09946	1.09949	20	0	8
2023.12.15	01:28:00	1.09951	1.09958	1.09951	1.09956	31	0	8
2023.12.15	01:29:00	1.09957	1.09961	1.09956	1.09961	16	0	8
2023.12.15	01:30:00	1.09961	1.09962	1.09950	1.09951	18	0	8
2023.12.15	01:31:00	1.09952	1.09952	1.09946	1.09951	12	0	8
2023.12.15	01:32:00	1.09950	1.09953	1.09947	1.09951	8	0	8
2023.12.15	01:33:00	1.09951	1.09953	1.09950	1.09952	12	0	8
2023.12.15	01:34:00	1.09951	1.09953	1.09950	1.09951	12	0	8
2023.12.15	01:35:00	1.09952	1.09953	1.09949	1.09952	18	0	8
2023.12.15	01:36:00	1.09951	1.09952	1.09939	1.09941	19	0	8
2023.12.15	01:37:00	1.09942	1.09952	1.09942	1.09947	24	0	8
2023.12.15	01:38:00	1.09948	1.09948	1.09942	1.09946	13	0	8
2023.12.15	01:39:00	1.09948	1.09956	1.09948	1.09952	13	0	7
2023.12.15	01:40:00	1.09953	1.09956	1.09947	1.09947	17	0	6
2023.12.15	01:41:00	1.09946	1.09948	1.09941	1.09947	14	0	8
2023.12.15	01:42:00	1.09951	1.09953	1.09950	1.09951	17	0	8
2023.12.15	01:43:00	1.09950	1.09955	1.09950	1.09952	10	0	8
2023.12.15	01:44:00	1.09950	1.09953	1.09950	1.09952	11	0	8
2023.12.15	01:45:00	1.09951	1.09951	1.09945	1.09946	16	0	8
2023.12.15	01:46:00	1.09946	1.09955	1.09940	1.09951	25	0	7
2023.12.15	01:47:00	1.09950	1.09954	1.09950	1.09951	23	0	8
2023.12.15	01:48:00	1.09952	1.09952	1.09949	1.09950	10	0	8
2023.12.15	01:49:00	1.09949	1.09949	1.09925	1.09931	18	0	7
2023.12.15	01:50:00	1.09931	1.09936	1.09927	1.09931	25	0	8
2023.12.15	01:51:00	1.09932	1.09937	1.09927	1.09930	26	0	8
2023.12.15	01:52:00	1.09931	1.09932	1.09930	1.09931	12	0	8
2023.12.15	01:53:00	1.09930	1.09939	1.09930	1.09937	14	0	8
2023.12.15	01:54:00	1.09938	1.09938	1.09934	1.09935	13	0	7
2023.12.15	01:55:00	1.09934	1.09935	1.09930	1.09932	9	0	8
2023.12.15	01:56:00	1.09935	1.09936	1.09930	1.09932	18	0	8
2023.12.15	01:57:00	1.09933	1.09936	1.09929	1.09930	21	0	8
2023.12.15	01:58:00	1.09929	1.09942	1.09929	1.09941	22	0	8
2023.12.15	01:59:00	1.09942	1.09943	1.09931	1.09931	14	0	8
2023.12.15	02:00:00	1.09934	1.09944	1.09925	1.09925	31	0	0
2023.12.15	02:01:00	1.09921	1.09921	1.09887	1.09888	53	0	0
2023.12.15	02:02:00	1.09889	1.09889	1.09874	1.09877	38	0	0
2023.12.15	02:03:00	1.09878	1.09884	1.09877	1.09882	12	0	0
2023.12.15	02:04:00	1.09883	1.09898	1.09883	1.09898	45	0	0
2023.12.15	02:05:00	1.09899	1.09899	1.09892	1.09895	16	0	0
2023.12.15	02:06:00	1.09897	1.09898	1.09888	1.09888	21	0	0
2023.12.15	02:07:00	1.09888	1.09889	1.09873	1.09874	25	0	0
2023.12.15	02:08:00	1.09875	1.09878	1.09873	1.09874	43	0	0
2023.12.15	02:09:00	1.09876	1.09884	1.09872	1.09884	22	0	0
2023.12.15	02:10:00	1.09883	1.09887	1.09881	1.09885	11	0	0
2023.12.15	02:11:00	1.09883	1.09887	1.09883	1.09885	18	0	0
2023.12.15	02:12:00	1.09886	1.09892	1.09881	1.09882	32	0	0
2023.12.15	02:13:00	1.09883	1.09884	1.09872	1.09873	29	0	0
2023.12.15	02:14:00	1.09874	1.09877	1.09874	1.09877	20	0	0
2023.12.15	02:15:00	1.09876	1.09877	1.09873	1.09877	21	0	0
2023.12.15	02:16:00	1.09878	1.09879	1.09874	1.09874	27	0	0
2023.12.15	02:17:00	1.09875	1.09875	1.09866	1.09872	20	0	0
2023.12.15	02:18:00	1.09874	1.09878	1.09872	1.09872	9	0	0
2023.12.15	02:19:00	1.09873	1.09874	1.09868	1.09870	14	0	0
2023.12.15	02:20:00	1.09869	1.09873	1.09867	1.09869	31	0	0
2023.12.15	02:21:00	1.09870	1.09871	1.09863	1.09866	23	0	0
2023.12.15	02:22:00	1.09865	1.09866	1.09853	1.09854	35	0	0
2023.12.15	02:23:00	1.09855	1.09863	1.09854	1.09859	26	0	0
2023.12.15	02:24:00	1.09860	1.09867	1.09859	1.09860	22	0	0
2023.12.15	02:25:00	1.09861	1.09863	1.09858	1.09860	19	0	0
2023.12.15	02:26:00	1.09862	1.09864	1.09858	1.09859	14	0	0
2023.12.15	02:27:00	1.09859	1.09859	1.09847	1.09851	20	0	0
2023.12.15	02:28:00	1.09852	1.09852	1.09844	1.09848	28	0	0
2023.12.15	02:29:00	1.09850	1.09850	1.09841	1.09841	26	0	0
2023.12.15	02:30:00	1.09842	1.09852	1.09842	1.09852	19	0	0
2023.12.15	02:31:00	1.09853	1.09862	1.09852	1.09853	21	0	0
2023.12.15	02:32:00	1.09854	1.09855	1.09851	1.09855	17	0	0
2023.12.15	02:33:00	1.09853	1.09854	1.09837	1.09839	28	0	0
2023.12.15	02:34:00	1.09838	1.09839	1.09830	1.09831	29	0	0
2023.12.15	02:35:00	1.09832	1.09832	1.09826	1.09829	40	0	0
2023.12.15	02:36:00	1.09830	1.09844	1.09830	1.09841	36	0	0
2023.12.15	02:37:00	1.09842	1.09842	1.09830	1.09836	28	0	0
2023.12.15	02:38:00	1.09839	1.09845	1.09828	1.09834	27	0	0
2023.12.15	02:39:00	1.09835	1.09837	1.09824	1.09826	27	0	0
2023.12.15	02:40:00	1.09826	1.09835	1.09816	1.09817	39	0	0
2023.12.15	02:41:00	1.09817	1.09819	1.09797	1.09803	41	0	0
2023.12.15	02:42:00	1.09805	1.09818	1.09805	1.09816	27	0	0
2023.12.15	02:43:00	1.09815	1.09816	1.09810	1.09815	15	0	0
2023.12.15	02:44:00	1.09814	1.09815	1.09792	1.09797	24	0	0
2023.12.15	02:45:00	1.09798	1.09802	1.09793	1.09794	32	0	0
2023.12.15	02:46:00	1.09795	1.09798	1.09792	1.09793	24	0	0
2023.12.15	02:47:00	1.09794	1.09795	1.09782	1.09784	34	0	0
2023.12.15	02:48:00	1.09783	1.09786	1.09772	1.09775	30	0	0
2023.12.15	02:49:00	1.09774	1.09789	1.09770	1.09789	37	0	0
2023.12.15	02:50:00	1.09791	1.09791	1.09778	1.09782	19	0	0
2023.12.15	02:51:00	1.09781	1.09785	1.09772	1.09784	33	0	0
2023.12.15	02:52:00	1.09783	1.09794	1.09779	1.09793	25	0	0
2023.12.15	02:53:00	1.09794	1.09812	1.09794	1.09812	34	0	0
2023.12.15	02:54:00	1.09813	1.09819	1.09807	1.09816	53	0	0
2023.12.15	02:55:00	1.09817	1.09841	1.09817	1.09840	37	0	0
2023.12.15	02:56:00	1.09837	1.09840	1.09832	1.09835	45	0	0
2023.12.15	02:57:00	1.09835	1.09844	1.09830	1.09835	49	0	0
2023.12.15	02:58:00	1.09836	1.09836	1.09822	1.09825	29	0	0
2023.12.15	02:59:00	1.09826	1.09833	1.09826	1.09831	20	0	0
2023.12.15	03:00:00	1.09832	1.09833	1.09826	1.09827	36	0	0
2023.12.15	03:01:00	1.09826	1.09828	1.09818	1.09820	19	0	0
2023.12.15	03:02:00	1.09818	1.09842	1.09818	1.09841	38	0	0
2023.12.15	03:03:00	1.09841	1.09841	1.09829	1.09829	31	0	0
2023.12.15	03:04:00	1.09830	1.09835	1.09828	1.09831	33	0	0
2023.12.15	03:05:00	1.09832	1.09832	1.09825	1.09825	26	0	0
2023.12.15	03:06:00	1.09826	1.09840	1.09826	1.09838	42	0	0
2023.12.15	03:07:00	1.09839	1.09848	1.09837	1.09847	18	0	0
2023.12.15	03:08:00	1.09847	1.09852	1.09846	1.09846	35	0	0
2023.12.15	03:09:00	1.09847	1.09847	1.09837	1.09837	18	0	0
2023.12.15	03:10:00	1.09836	1.09836	1.09818	1.09826	32	0	0
2023.12.15	03:11:00	1.09827	1.09857	1.09827	1.09857	34	0	0
2023.12.15	03:12:00	1.09856	1.09857	1.09847	1.09847	15	0	0
2023.12.15	03:13:00	1.09848	1.09857	1.09842	1.09843	30	0	0
2023.12.15	03:14:00	1.09841	1.09848	1.09841	1.09848	19	0	0
2023.12.15	03:15:00	1.09847	1.09857	1.09841	1.09843	52	0	0
2023.12.15	03:16:00	1.09846	1.09856	1.09843	1.09853	37	0	0
2023.12.15	03:17:00	1.09854	1.09854	1.09844	1.09850	36	0	0
2023.12.15	03:18:00	1.09851	1.09854	1.09848	1.09851	27	0	0
2023.12.15	03:19:00	1.09853	1.09859	1.09853	1.09859	34	0	0
2023.12.15	03:20:00	1.09857	1.09877	1.09856	1.09872	36	0	0
2023.12.15	03:21:00	1.09871	1.09873	1.09851	1.09852	45	0	0
2023.12.15	03:22:00	1.09850	1.09850	1.09833	1.09838	47	0	0
2023.12.15	03:23:00	1.09838	1.09846	1.09838	1.09846	36	0	0
2023.12.15	03:24:00	1.09845	1.09848	1.09841	1.09843	24	0	0
2023.12.15	03:25:00	1.09842	1.09846	1.09831	1.09846	26	0	0
2023.12.15	03:26:00	1.09844	1.09848	1.09838	1.09847	27	0	0
2023.12.15	03:27:00	1.09848	1.09848	1.09842	1.09843	18	0	0
2023.12.15	03:28:00	1.09840	1.09847	1.09836	1.09847	24	0	0
2023.12.15	03:29:00	1.09849	1.09861	1.09847	1.09861	18	0	0
2023.12.15	03:30:00	1.09862	1.09865	1.09846	1.09852	44	0	0
2023.12.15	03:31:00	1.09851	1.09855	1.09851	1.09851	26	0	0
2023.12.15	03:32:00	1.09851	1.09860	1.09851	1.09856	23	0	0
2023.12.15	03:33:00	1.09855	1.09861	1.09852	1.09861	18	0	0
2023.12.15	03:34:00	1.09862	1.09866	1.09861	1.09865	20	0	0
2023.12.15	03:35:00	1.09866	1.09871	1.09866	1.09866	24	0	0
2023.12.15	03:36:00	1.09865	1.09871	1.09856	1.09865	19	0	0
2023.12.15	03:37:00	1.09865	1.09871	1.09852	1.09866	35	0	0
2023.12.15	03:38:00	1.09870	1.09873	1.09863	1.09865	23	0	0
2023.12.15	03:39:00	1.09866	1.09871	1.09862	1.09863	23	0	0
2023.12.15	03:40:00	1.09864	1.09875	1.09862	1.09874	28	0	0
2023.12.15	03:41:00	1.09875	1.09876	1.09872	1.09876	23	0	0
2023.12.15	03:42:00	1.09877	1.09884	1.09874	1.09875	21	0	0
2023.12.15	03:43:00	1.09876	1.09881	1.09876	1.09876	25	0	0
2023.12.15	03:44:00	1.09882	1.09883	1.09873	1.09877	34	0	0
2023.12.15	03:45:00	1.09876	1.09886	1.09876	1.09886	17	0	0
2023.12.15	03:46:00	1.09887	1.09887	1.09882	1.09886	26	0	0
2023.12.15	03:47:00	1.09886	1.09887	1.09881	1.09885	26	0	0
2023.12.15	03:48:00	1.09884	1.09895	1.09877	1.09893	40	0	0
2023.12.15	03:49:00	1.09892	1.09895	1.09881	1.09883	24	0	0
2023.12.15	03:50:00	1.09884	1.09885	1.09877	1.09881	26	0	0
2023.12.15	03:51:00	1.09881	1.09882	1.09866	1.09872	35	0	0
2023.12.15	03:52:00	1.09871	1.09872	1.09866	1.09867	21	0	0
2023.12.15	03:53:00	1.09868	1.09871	1.09856	1.09858	24	0	0
2023.12.15	03:54:00	1.09857	1.09858	1.09846	1.09846	32	0	0
2023.12.15	03:55:00	1.09843	1.09845	1.09832	1.09832	19	0	0
2023.12.15	03:56:00	1.09831	1.09837	1.09827	1.09836	24	0	0
2023.12.15	03:57:00	1.09835	1.09842	1.09833	1.09842	25	0	0
2023.12.15	03:58:00	1.09841	1.09848	1.09841	1.09842	14	0	0
2023.12.15	03:59:00	1.09841	1.09851	1.09834	1.09846	23	0	0
2023.12.15	04:00:00	1.09847	1.09871	1.09847	1.09870	27	0	0
2023.12.15	04:01:00	1.09868	1.09870	1.09862	1.09864	10	0	0
2023.12.15	04:02:00	1.09863	1.09863	1.09849	1.09849	17	0	0
2023.12.15	04:03:00	1.09850	1.09859	1.09849	1.09858	26	0	0
2023.12.15	04:04:00	1.09859	1.09863	1.09857	1.09860	24	0	0
2023.12.15	04:05:00	1.09861	1.09873	1.09859	1.09873	31	0	0
2023.12.15	04:06:00	1.09874	1.09896	1.09873	1.09896	23	0	0
2023.12.15	04:07:00	1.09893	1.09907	1.09891	1.09907	17	0	0
2023.12.15	04:08:00	1.09907	1.09907	1.09897	1.09900	23	0	0
2023.12.15	04:09:00	1.09896	1.09907	1.09891	1.09905	29	0	0
2023.12.15	04:10:00	1.09904	1.09905	1.09896	1.09896	19	0	0
2023.12.15	04:11:00	1.09894	1.09906	1.09890	1.09906	24	0	0
2023.12.15	04:12:00	1.09905	1.09905	1.09899	1.09903	14	0	0
2023.12.15	04:13:00	1.09902	1.09911	1.09900	1.09906	36	0	0
2023.12.15	04:14:00	1.09905	1.09905	1.09895	1.09898	28	0	0
2023.12.15	04:15:00	1.09898	1.09925	1.09894	1.09925	38	0	0
2023.12.15	04:16:00	1.09926	1.09926	1.09920	1.09922	50	0	0
2023.12.15	04:17:00	1.09921	1.09936	1.09921	1.09935	33	0	0
2023.12.15	04:18:00	1.09935	1.09942	1.09935	1.09941	24	0	0
2023.12.15	04:19:00	1.09941	1.09956	1.09939	1.09952	35	0	0
2023.12.15	04:20:00	1.09952	1.09967	1.09952	1.09967	41	0	0
2023.12.15	04:21:00	1.09965	1.09967	1.09957	1.09958	19	0	0
2023.12.15	04:22:00	1.09957	1.09964	1.09955	1.09957	23	0	0
2023.12.15	04:23:00	1.09956	1.09961	1.09955	1.09957	33	0	0
2023.12.15	04:24:00	1.09957	1.09962	1.09945	1.09945	25	0	0
2023.12.15	04:25:00	1.09945	1.09951	1.09936	1.09950	34	0	0
2023.12.15	04:26:00	1.09949	1.09958	1.09949	1.09952	37	0	0
2023.12.15	04:27:00	1.09951	1.09956	1.09947	1.09956	37	0	0
2023.12.15	04:28:00	1.09957	1.09967	1.09956	1.09957	33	0	0
2023.12.15	04:29:00	1.09956	1.09963	1.09955	1.09962	38	0	0
2023.12.15	04:30:00	1.09965	1.09976	1.09964	1.09970	30	0	0
2023.12.15	04:31:00	1.09968	1.09983	1.09968	1.09981	36	0	0
2023.12.15	04:32:00	1.09982	1.09983	1.09978	1.09981	44	0	0
2023.12.15	04:33:00	1.09983	1.09986	1.09978	1.09981	24	0	0
2023.12.15	04:34:00	1.09981	1.09982	1.09953	1.09953	44	0	0
2023.12.15	04:35:00	1.09954	1.09957	1.09950	1.09956	28	0	0
2023.12.15	04:36:00	1.09957	1.09964	1.09956	1.09958	20	0	0
2023.12.15	04:37:00	1.09957	1.09957	1.09951	1.09951	14	0	0
2023.12.15	04:38:00	1.09949	1.09950	1.09944	1.09944	37	0	0
2023.12.15	04:39:00	1.09946	1.09954	1.09946	1.09953	36	0	0
2023.12.15	04:40:00	1.09957	1.09962	1.09955	1.09958	13	0	0
2023.12.15	04:41:00	1.09959	1.09965	1.09956	1.09958	35	0	0
2023.12.15	04:42:00	1.09957	1.09963	1.09957	1.09958	14	0	0
2023.12.15	04:43:00	1.09959	1.09966	1.09959	1.09966	40	0	0
2023.12.15	04:44:00	1.09965	1.09970	1.09958	1.09958	41	0	0
2023.12.15	04:45:00	1.09957	1.09964	1.09954	1.09961	23	0	0
2023.12.15	04:46:00	1.09962	1.09962	1.09952	1.09960	27	0	0
2023.12.15	04:47:00	1.09959	1.09966	1.09956	1.09957	24	0	0
2023.12.15	04:48:00	1.09956	1.09963	1.09950	1.09959	21	0	0
2023.12.15	04:49:00	1.09958	1.09962	1.09952	1.09962	22	0	0
2023.12.15	04:50:00	1.09963	1.09967	1.09957	1.09967	27	0	0
2023.12.15	04:51:00	1.09968	1.09972	1.09968	1.09969	38	0	0
2023.12.15	04:52:00	1.09968	1.09969	1.09960	1.09967	41	0	0
2023.12.15	04:53:00	1.09966	1.09967	1.09961	1.09967	13	0	0
2023.12.15	04:54:00	1.09968	1.09968	1.09963	1.09964	23	0	0
2023.12.15	04:55:00	1.09965	1.09972	1.09963	1.09970	24	0	0
2023.12.15	04:56:00	1.09970	1.09981	1.09970	1.09981	15	0	0
2023.12.15	04:57:00	1.09981	1.09984	1.09972	1.09972	23	0	0
2023.12.15	04:58:00	1.09971	1.09971	1.09964	1.09968	23	0	0
2023.12.15	04:59:00	1.09968	1.09974	1.09965	1.09974	21	0	0
2023.12.15	05:00:00	1.09973	1.09973	1.09967	1.09968	7	0	0
2023.12.15	05:01:00	1.09962	1.09964	1.09958	1.09963	20	0	0
2023.12.15	05:02:00	1.09964	1.09964	1.09951	1.09953	21	0	0
2023.12.15	05:03:00	1.09951	1.09963	1.09951	1.09961	23	0	0
2023.12.15	05:04:00	1.09960	1.09962	1.09954	1.09956	38	0	0
2023.12.15	05:05:00	1.09955	1.09964	1.09954	1.09954	35	0	0
2023.12.15	05:06:00	1.09954	1.09961	1.09954	1.09957	29	0	0
2023.12.15	05:07:00	1.09958	1.09959	1.09957	1.09958	12	0	0
2023.12.15	05:08:00	1.09959	1.09959	1.09953	1.09959	19	0	0
2023.12.15	05:09:00	1.09957	1.09960	1.09949	1.09949	24	0	0
2023.12.15	05:10:00	1.09953	1.09955	1.09948	1.09955	26	0	0
2023.12.15	05:11:00	1.09954	1.09969	1.09952	1.09969	16	0	0
2023.12.15	05:12:00	1.09970	1.09978	1.09963	1.09978	23	0	0
2023.12.15	05:13:00	1.09977	1.09978	1.09965	1.09965	18	0	0
2023.12.15	05:14:00	1.09967	1.09967	1.09956	1.09959	25	0	0
2023.12.15	05:15:00	1.09958	1.09959	1.09953	1.09958	26	0	0
2023.12.15	05:16:00	1.09959	1.09963	1.09952	1.09959	26	0	0
2023.12.15	05:17:00	1.09960	1.09966	1.09959	1.09966	7	0	0
2023.12.15	05:18:00	1.09965	1.09965	1.09959	1.09961	25	0	0
2023.12.15	05:19:00	1.09960	1.09966	1.09956	1.09956	29	0	0
2023.12.15	05:20:00	1.09954	1.09955	1.09948	1.09948	21	0	0
2023.12.15	05:21:00	1.09948	1.09949	1.09947	1.09947	10	0	0
2023.12.15	05:22:00	1.09947	1.09952	1.09936	1.09952	29	0	0
2023.12.15	05:23:00	1.09950	1.09955	1.09948	1.09954	15	0	0
2023.12.15	05:24:00	1.09953	1.09954	1.09948	1.09949	19	0	0
2023.12.15	05:25:00	1.09948	1.09962	1.09948	1.09959	16	0	0
2023.12.15	05:26:00	1.09961	1.09963	1.09960	1.09961	10	0	0
2023.12.15	05:27:00	1.09957	1.09957	1.09949	1.09954	34	0	0
2023.12.15	05:28:00	1.09955	1.09957	1.09951	1.09953	20	0	0
2023.12.15	05:29:00	1.09954	1.09954	1.09946	1.09947	15	0	0
2023.12.15	05:30:00	1.09946	1.09954	1.09946	1.09954	20	0	0
2023.12.15	05:31:00	1.09953	1.09957	1.09953	1.09957	27	0	0
2023.12.15	05:32:00	1.09954	1.09956	1.09947	1.09949	30	0	0
2023.12.15	05:33:00	1.09948	1.09949	1.09945	1.09946	23	0	0
2023.12.15	05:34:00	1.09948	1.09954	1.09945	1.09954	19	0	0
2023.12.15	05:35:00	1.09953	1.09958	1.09951	1.09957	16	0	0
2023.12.15	05:36:00	1.09958	1.09958	1.09954	1.09957	16	0	0
2023.12.15	05:37:00	1.09958	1.09958	1.09949	1.09953	22	0	0
2023.12.15	05:38:00	1.09954	1.09966	1.09953	1.09963	16	0	0
2023.12.15	05:39:00	1.09962	1.09963	1.09959	1.09963	23	0	0
2023.12.15	05:40:00	1.09964	1.09977	1.09962	1.09975	20	0	0
2023.12.15	05:41:00	1.09976	1.09976	1.09963	1.09963	21	0	0
2023.12.15	05:42:00	1.09962	1.09969	1.09960	1.09968	17	0	0
2023.12.15	05:43:00	1.09967	1.09969	1.09960	1.09962	29	0	0
2023.12.15	05:44:00	1.09961	1.09963	1.09959	1.09960	12	0	0
